684 2225 813 684 1516 2152 676 1402 684 813 684 245 24 827 713 63 813 684 290 684,1,37944
185 28 581 43 241 407 241 4600 68 185 54 194 927 1909 27336 1 499 45 62 944,1,37972
188 367 234 342 82 119 438 2166 1763 56 3765 8098 119 5098 628 1305 188 1742 119 6918,1,37989
389 425 566 698 2897 179 22 1924 3117 389 10 9 1433 162 389 425 62 205 80 218,1,38007
863 1295 4 852 3 155 4 74 2126 1001 1393 498 88 1879 1295 155 97 50,1,38026
387 53 7532 162 80 649 1319 536 610 609 941 1402 360 1605 387 412 53 1126 945 2231,1,38047
95 17 294 349 2078 1183 469 50229 639 156 5275 95 17 294 8073 100 349 2078 1183 469,1,38054
2359 160 1004 4523 40947 2408 4315 4523 50235 792 17905 16286 40947 2408 16 1556 15484 4734 15031 4633,1,38066
137 27345 380 2517 8784 1970 4 20 191 2990 151 27 1189 20 289 20 31 289 20 1605,1,38080
1644 376 2208 199 2309 3163 56 293 6237 7754 7 2266 61 104 4 3 5 1463 91 2309,1,38089
937 1139 7661 997 9012 795 35 28 1252 57 329 172 9012 795 2652 28 2652 6 6 6,1,38105
4756 950 611 611 3 4 98 1099 3 311 380 1215 3 1867 41 2559 611 47 603 59,1,38126
2245 171 12 95 21 2991 11378 1058 182 564 12 95 21 213 564 2 255 40959 1203 296,1,38161
1067 878 445 2862 163 197 17 67 474 101 1143 411 254 1067 878 216 124 163 367 2468,1,38188
1212 148 2016 10 1577 4 1035 97 347 22079 148 2016 10 397 5385 5989 5 7 1200 537,1,38193
2509 95 28 5380 5721 3975 14508 36 45 480 3530 56 1171 366 59 6 13 58 42 1390,1,38195
1118 12 80 21 1436 48 140 230 220 11104 372 12 80 21 347 26 369 26 369 1,1,38219
626 284 684 2812 791 73 27329 919 1455 416 1586 284 684 1 470 1317 50 39 317 924,1,38238
1728 2111 4430 3307 28 50251 2111 723 13939 24 104 4643 2111 430 28 7162 1069 54 1327 104,1,38294
9267 4520 9321 15 478 4046 24 792 15291 53 25512 2161 169 1225 12204 477 951 156 258 497,1,38307
12350 418 22 10011 202 5000 12350 699 3251 2804 22 10011 202 20637 825 171 2050 22 10011 202,1,38324
15 217 78 880 54 118 2 185 407 124 217 78 880 32 210 28 22714 185 1718 407,1,38344
11 3979 54 3979 54 4893 86 8810 1148 111 723 96 101 421 8810 2374 506 2155 6368 234,1,38347
1428 2621 285 218 490 4062 1108 481 1428 285 218 1376 2621 285 184 1280 727 381 2621 285,1,38359
959 102 175 1988 102 21 89 959 102 38 364 48 102 3 2 3956 3490 831 63 894,1,38376
4381 574 135 26 6070 26 14650 566 450 2275 32 127 1189 669 26 1923 829 34 1189 392,1,38382
370 15 288 5749 1049 739 2320 75 739 13 15 817 288 5749 1049 739 2320 817 288,1,38399
15918 92 9 939 156 15201 2044 775 961 220 4462 169 4751 156 4339 3732 3405 1219 496 1559,1,38437
4307 5865 9572 53 911 56 53 477 2086 2530 152 1 34 50254 2609 1861 210 1628 491 365,1,38487
3044 2882 73 1083 4 2882 1043 279 439 1673 1083 74 120 118 56 279 9069 88 23667 487,1,38570
545 491 325 4 12 677 15 1386 3162 4 358 79 368 479 4792 564 611 852 791 6852,1,38657
801 1734 1043 3295 1332 635 1354 1493 2925 418 801 1734 1043 105 110 1734 1112 17764 508 1734,1,38659
92 634 4635 630 2461 671 313 1090 99 397 8 9 3026 520 4103 33 33 88 37 1616,1,38666
48 18 301 411 960 870 366 149 156 50256 2511 2701 206 8 300 590 504 1012 10 1156,1,38680
803 388 319 1277 628 803 319 1277 95 1379 29 388 1092 789 388 1167 95 1379 402 623,1,38724
9 98 1545 110 241 65 172 1777 13 2128 13 6 977 2311 299 317 1031 3798 805 833,1,38738
3411 217 28 2987 2606 11 156 5275 28 3411 217 2987 2606 11 9 470 156 2763 28 115,1,38751
346 1119 1391 908 27 7 3129 2114 403 9 460 2091 242 6565 346 160 2560 879 64 177,1,38752
1 2002 105 28 1110 1 600 1110 1118 359 8 263 156 3771 532 982 2097 332 360 1,1,38763
4693 2461 294 642 1754 384 12743 3149 4693 145 2078 1077 1509 294 642 62 415 350 4054 535,1,38767
20059 1121 6011 50277 4 27366 9600 547 935 1167 181 1683 1749 7403 5966 185 1286 50 1001 17,1,38813
578 940 104 2048 1366 2841 920 1034 297 44 4 50281 1271 1034 297 155 104 2048 3798 18,1,38824
481 8122 958 66 566 450 1818 50285 778 181 1244 44 23706 2241 345 568 840 12 746 32,1,38825
8763 759 305 919 1429 1070 759 305 5478 28 1581 554 1429 1070 107 1304 47 100 19285 5514,1,38864
3684 3845 202 300 151 21 488 3845 30 80 385 1631 574 444 3 4 12 3 98 18,1,38890
268 752 609 99 177 3300 131 200 16 473 207 752 609 52 504 1195 99 177 118 1689,1,38911
486 111 2988 486 111 2988 229 642 941 111 1842 277 486 9 401 210 2 258 428 486,1,38966
1459 149 19 727 48 18 7 2275 381 1459 149 240 18 247 290 364 240 338 48 311,1,38973
7688 288 719 1014 152 194 478 4947 28 25 288 126 3915 9895 261 719 1014 362 131 448,1,39002
125 41 7 27 7 415 1172 908 41 7 2114 9 1067 523 3978 230 2641 908 3 7,1,39042
66 695 138 939 1970 1023 2473 66 695 138 3834 280 766 62 1818 1530 2241 557 4822 15592,1,39056
524 19 699 2275 804 569 6102 23361 10 1162 2951 1238 19 699 2022 359 1201 509 934 30,1,39061
9777 869 2753 228 30 394 30 1422 2174 3848 650 1343 2283 82 30 818 527 414 108 2313,1,39096
3947 994 50300 771 555 152 25 78 141 126 75 59 42 1827 39 2211 46 480 59 42,1,39148
1047 110 311 4634 62 303 53 1947 605 9,1,39207
1047 110 311 3176 4634 62 303 53 1947 566 3891 2 2277 864 754,1,39210
116 297 1096 4477 104 1305 15431 1208 15431 1208 6139 1290 43 78 2400 17011 274 371 1164 289,1,39224
107 110 645 107 78 277 927 927 13 542 5360 542 110 62 120 126 22 268 1380,1,39292
268 2363 301 1454 3243 8642 2914 241 566 350 301 1979 220 30 2885 385 164 773 1373 231,1,39326
1788 1446 6715 438 1875 75 303 1700 2483 1023 56 1348 605 988 142 665 6715 1739 188 189,1,39343
726 3768 102 38 111 709 3768 4 123 102 38 2875 42 1463 12 72 102 175 208 493,1,39366
2356 774 700 177 9 95 2 621 1996 207 774 536 1070 2356 700 15004 177 661 15 621,1,39376
27385 1466 27385 1466 566 3943 14017 399 399 27385 1466 31 6150 209 14017 399 55 27385 1466 14017,1,39408
43 32 114 838 319 1277 152 319 1277 1 130 388 256 72 100 743 1 254 1277 4683,1,39429
3684 4449 6383 8624 202 3467 1788 31 10 699 2248 203 181 252 1568 3553 284 274 4819 510,1,39452
6436 2877 338 152 3856 338 278 270 146 189 338 804 9 8 939 142 17 1380,1,39460
3368 608 599 610 177 1494 719 561 2 1395 2019 220 6058 7092 405 405 3368 142 481 1366,1,39508
146 84 881 873 406 50 873 9 1359 17720 6858 1592 496 916 4 267 639 1454 41 255,1,39510
6392 3470 161 469 102 4797 161 20 37 3986 37 3483 37 830 3346 4797 1563 1328 5432 612,1,39540
300 46 75 241 412 895 53 2086 9983 2394 673 1617 1410 493 2480 945 22 698 15 3894,1,39561
2070 868 110 116 85 2 868 311 13180 289 36 879 201 13180 322 1198 43 621 668 48,1,39563
2110 3516 2363 3645 2363 168 295 3239 3516 3300 46 131 650 1135 138 1335 4550 1281 4639 1304,1,39578
1043 525 2225 10138 525 5 7 1829 3349 2252 103 50317 11184 1417 50318 3453 2425 3349 312 1538,1,39604
52 831 633 268 9 633 268 1219 2635 700 1980 540 342 481 546 554 1272 83 548 201,1,39626
2003 1987 7622 32 3899 185 24 804 608 5450 185 5779 98 128 56 9 121 4 2 311,1,39645
297 2322 297 585 3300 297 2322 1490 12 110 302 415 304 585 1246 715 5221 720 4 2,1,39657
1692 2532 327 341 450 2616 332 9 2663 341 156 6427 408 3543 71 2234 50321 2155 50322 2483,1,39686
599 57 5325 849 5325 28 63 57 171 7376 2571 49 228 46 41 336 2152 8286 4949 247,1,39692
3142 151 177 443 151 27 151 29 655 2119 3686 2037 17 27 12 72 81 51 41 582,1,39714
402 1424 4460 524 818 2941 80 21 875 29 7482 2052 6367 630 52 22 402 1424 4460 524,1,39818
1959 232 9 700 38 1056 1436 2764 1238 2201 351 17614 525 131 79 282 9162 4753 3919 5290,1,39828
12 21 155 47 35 12 3 4 50327 1330 8048 2843 564 675 1249 47 135 18 155 47,1,39848
94 278 2432 5 2025 935 66 38 1066 1247 422 1301 1580 1691 94 2432 94 1230 3501 94,1,39862
90 607 76 175 1005 192 51 607 76 38 1795 25 90 76 38 165 1795 25 16433 1152,1,39882
81 41 35 1127 4 50336 34 2078 20 20 20 39 413 173 1442 31 367 81 41 181,1,39907
3 2299 715 1179 21 130 472 610 27 35 151 27 50 2299 715 50338 8463 114 218 715,1,39914
633 622 425 217 5 739 127 9 948 2043 3013 62 632 100 425 731 11 1931 187 24,1,39923
18888 1152 863 5 4 386 536 3475 11 414 18888 27 726 1161 575 1152 863 5 36 416,1,39941
6419 2209 12 3804 173 15 2343 12 21 385 160 228 139 2209 12 2209 3804 149 770 961,1,39973
268 2363 15 1189 444 94 3 804 1641 13667 1513 1728 21 4359 38 1728 234 56 295 296,1,39990
9341 2638 1071 497 1494 2638 1071 11308 1601 24 525 378 899 124 2638 1071 2186 11308 614 62,1,40062
3380 752 965 795 360 156 1990 752 42 823 939 9 1133 3207 162 795 752 965 230 5401,1,40082
17 28 3394 45 168 28 126 28 194 56 385 9667 32 1950 186 6 194 227 227 1625,1,40100
372 12 389 506 94 444 474 21 9 120 125 474 3 506 94 159 12 389 1571 110,1,40120
2291 1105 1224 1943 73 1045 33 877 6362 33 99 877 5771 780 29 395 581 43 655 4188,1,40125
5 1040 638 3716 119 120 268 152 539 11 3716 38 344 100 638 5499 333 87 638 3716,1,40144
4298 26 26 26 26 104 4298 26 26 26 26,1,40145
1463 539 386 44 386 539 386 44 13182 105 72 4880 128 1463 124 973 766 1211 3940 1172,1,40161
5174 17 138 85 406 286 8 2434 7955 9 146 84 881 873 406 50 873 873 406 286,1,40195
10559 99 1083 73 4 20 125 99 19 47 554 4 20 38 1083 73 2714 20 35 20,1,40207
328 690 33168 4 98 18 4 5769 2124 3336 768 11 294 224 19619 189 2921 25 170 57,1,40241
1521 14431 203 2245 9 40 770 8144 3168 1521 756 233 24 712 913 7935 918 360 10 303,1,40268
337 867 543 94 1117 3710 1601 38 191 410 4878 816 56 4 278 84 239 440 94 1117,1,40282
2369 788 5539 470 229 256 3660 193 9 1359 2369 27 96 163 96 193 592 499 4056 120,1,40309
2634 3631 1752 136 7309 136 279 919 3918 547 125 4831 6227 56 192 3347 136 133 59 6,1,40334
694 2002 388 248 846 188 257 206 187 1102 103 308 262 857 71 103 357 13545 262 3674,1,40351
214 273 3 6505 148 298 3 4 119 956 57 2 514 2488 3698 1671 26 560 17 1671,1,40399
377 1314 4697 8362 138 377 1314 15 44 4697 1997 8362 138 213 46 10758 17 1314 2883 64,1,40453
10427 1676 354 596 1897 2318 2474 1676 8828 694 10778 388 4911 329 50358 7285 96 216 192 2,1,40463
653 61 3654 5 197 1253 2181 33175 3206 10 211 211 37 56 434 756 871 9346 66 322,1,40507
466 576 1311 74 878 192 11 187 478 31 15 44 74 2 1314 2543 44 1369 74 120,1,40518
73 2687 2298 208 85 1404 1300 101 245 316 9 1198 1690 2072 8 1426 701 519 3732 9,1,40539
9585 1803 2959 11 4111 566 661 60 9585 37 4111 80 114 4111 330 1441 280 1219 3282 153,1,40553
1824 2096 2096 3250 445 156 350 17 845 1322 2096 1303 1322 2096 7756 183 216 41 3144 113,1,40555
617 109 349 121 5 873 11 707 321 68 344 121 5 1 617 109 349 118 592 36,1,40593
38 887 246 2380 4 12 5 4 57 81 11 391 1969 466 172 90 1148 391 155 195,1,40602
39448 270 446 904 78 85 4 28 1 130 108 279 279 651 36 45 22 268 2022 22,1,40618
629 334 486 793 48 138 35 217 34 503 184 51 486 20 629 334 486 20 4161 1881,1,40632
3678 4192 537 4 252 31 2864 164 47 37 50362 31 1009 74 2864 164 47 1009 74 31,1,40686
300 326 278 38 4 278 84 310 157 627 104 728 788 728 788 368 333 93 62 232,1,40713
62 25660 222 1811 2 74 566 661 25660 340 10135 93 62 2 74 173 219 22 146 2102,1,40770
169 4016 1530 345 711 878 1127 612 101 765 9 4 37 695 101 4 1 96 28 695,1,40796
372 37 1656 99 397 1486 450 528 25 687 4411 64 1486 234 372 99 397 507 2575 37,1,40821
201 466 663 348 5 1822 28 197 9 93 264 62 431 65 902 272 1691 330 727 3099,1,40849
3434 2595 760 1281 9 401 62 4758 284 3907 6141 961 1309 729 198 19698 760 835 1931 329,1,40887
1378 1712 203 3119 1359 9 14 1359 823 4379 4694 558 481 1578 1393 245 1380 15130 21255 15653,1,40920
12 788 526 442 72 613 229 191 410 4 319 267 824 386 109 4 95 281 3341 833,1,40939
7570 2283 15 5645 496 2 9 2345 8 4291 12741 7482 2052 9134 1980 80 7 2 65 68,1,40945
43 576 2510 13 152 2449 467 1726 2108 480 13 10555 13 740 147 2263 467 576 74 74,1,40962
2009 818 1215 629 762 35 176 18 79 98 18 6821 501 104 994 629 3 1265 218 762,1,40997
321 325 4217 1351 4143 35 87 612 101 233 192 1351 28 14 233 321 1155 192 1351 28,1,41005
4455 13 9282 4455 13 562 28 28 117 1784 1784 9282 124 581 43 427 2404 28 1655 6839,1,41011
524 120 947 43 524 50 50391 243 6095 17 33197 43 137 10 1052 222 2748 214 6342 793,1,41086
537 2291 27 7 383 1893 27 7 1015 5938 6833 5 7 17 1068 537 2291 36 10157 1058,1,41118
521 104 1595 716 98 1165 325 152 371 98 364 98 1165 1978 18 1362 2077 851 186 195,1,41127
2489 308 262 30 651 206 2803 113 2489 30 308 262 699 3769 2678 3012 1331 206 25227 36,1,41141
19595 765 1495 2134 978 387 2888 38 1010 102 38 9 6991 657 1238 9 422 1453 1101 3,1,41150
765 252 1235 606 8470 421 400 216 412 7929 633 758 404 400 216 251 273 3 400 216,1,41174
389 1351 54 2953 109 120 101 80 114 72 956 57 881 447 1351 28 1244 44 389 396,1,41183
197 22 60 4293 51 873 4 12 72 731 11 181 1606 3 603 3137 5 585 1364 301,1,41211
1226 400 404 7550 36 497 1158 56 989 315 50405 50406 10 120 173 28 1816 130 639 74,1,41212
1219 592 6895 546 22 1115 7244 203 27452 290 213 3405 919 50408 271 50409 282 45 180 1692,1,41214
9 2595 9708 823 4470 9 2027 823 4694 330 657 1238 9 2 2252 4694 359 52 161 55,1,41217
233 140 8850 1990 124 2163 4707 901 2044 965 479 4405 1148 8850 19 140 656 8850 153 617,1,41253
50415 1699 9367 9277 23754 384 1368 371 4787 1699 7225 3033 2470 1368 371 4787 2360 6707 384 218,1,41296
672 726 3677 810 3677 59 352 4829 4727 27 2039 457 69 726 3677 16 103 6074 262 2188,1,41305
13 7208 348 302 9 56 2 2313 15 50418 15885 2176 7208 2 12057 7208 773 407 302 13,1,41310
8096 1145 4634 142 162 8096 1145 1796 27 485 49 362 319 352 3804 46 35 103 6074 262,1,41386
1373 346 1010 21 885 1703 50419 8369 66 8874 608 1373 346 1010 102 21 75 290 448 450,1,41389
442 183 417 4 157 442 15 96 183 417 279 130 744 67 41 350 3765 50420 7018 347,1,41390
942 11 1224 349 261 196 201 1047 117 164 858 158 221 158 67 639 79 862 74 1,1,41427
40 7979 1790 1803 2959 11 4111 568 1519 2296 725 151 23 49 37 4111 4111 510 4111 7979,1,41525
139 5 305 744 573 152 782 305 318 1 318 61 104 485 501 1093 305 744 573 401,1,41535
2872 633 3539 660 75 8 1387 95 53 323 544 660 35 92 888 1534 1185 2701 1087 42,1,41543
2383 3035 1045 272 657 9 36 1072 116 110 8 9 351 146 104 3366 9 2383 3035 37,1,41598
1171 1173 2594 423 328 591 495 79 328 591 18 2487 8115 1000 49 3649 1284 3649 302 7943,1,41604
6271 435 184 3 1182 11 1086 50421 435 184 3 709 80 145 956 57 273 3 258 1722,1,41616
13 1338 483 107 374 128 35 374 110 241 2184 107 194 318 653 78 483 242 120 13,1,41666
246 51 419 23757 1121 21203 2858 1229 6645 1793 3848 823 50423 12345 50424 2125 995 50425 205 831,1,41689
483 1174 68 179 246 3 233 120 241 186 368 18 412 18 323 483 4456 270 852 401,1,41784
192 1995 612 163 1470 2078 35 304 44 1246 878 192 11 2 1066 2189 1292 50426 7464 1208,1,41816
43 3898 466 67 15155 1049 79 5 746 20 466 79 20 1903 67 15155 1049 20 533 439,1,41839
1585 3096 875 562 918 354 1970 68 918 941 354 1014 148 941 354 1014 88 9 3333 1585,1,41844
3265 486 838 96 81 144 709 190 165 4 12 72 96 101 20 6310 38 96 54 12,1,41867
3035 1179 4 151 3 127 239 62 91 1179 2403 3855 151 715 1421 12903 3855 918 715 512,1,41883
1037 29113 74 63 1326 1193 1455 53 2558 12036 1754 775 961 754 6252 27306 1037 8616 1429 1193,1,41913
3 9899 94 90 611 3 47 15 611 3 47 304 618 939 142 422 17 3 15 702,1,41922
1430 543 4186 893 428 1430 543 350 787 23 57 183 11 1407 320 2798 1535 536 4186 1407,1,41934
1206 7741 53 1944 254 1206 7302 169 1035 15 1206 4935 19 862 148 862 1034 297 11365 148,1,41939
95 21 47 40 965 19 1158 12 21 1286 1158 2150 1182 342 12 21 55 1026 342 12,1,41958
1253 6068 4 275 1 62 275 186 5979 762 4 227 70 1104 2467 9190 26 275 1669 13,1,41972
1118 1839 1800 758 3300 1219 160 3282 1118 1800 758 475 124 22 197 250 395 14 197 86,1,41978
1837 562 144 562 486 1221 654 70 654 4 654 253 162 562 144 531 654 652 652 748,1,41979
1075 675 843 2530 142 823 126 916 383 1075 675 2 2966 2191 545 99 974 6773 13209 4922,1,42010
1312 945 185 44 294 154 350 1312 75 185 44 294 154 311 796 839 2775 4753 17 75,1,42016
1353 565 110 800 4 38 152 157 9407 565 110 800 1353 794 565 47 189 38 23 8,1,42022
113 759 1759 3377 3377 4062 401 759 5 1759 17 563 366 690 759 563 42 59 747 453,1,42040
2509 169 267 4897 1096 893 1845 221 2735 178 2538 1721 15 2064 40 63 1069 3623 1845 13,1,42104
73 348 110 215 31 645 2172 113 255 22 2614 60 607 73 703 1 353 1657 7640 353,1,42119
989 9093 10 1455 9093 10 69 1052 329 224 265 13 410 3387 1166 90 1175 447 52 252,1,42127
5802 705 591 411 4 44 301 411 104 630 281 591 547 97 2449 705 13 281 1664 411,1,42139
10238 948 568 699 414 77 6330 19 86 203 2852 6941 124 156 497 6464 62 830 448 49,1,42153
12104 665 1507 626 6507 86 1712 138 1037 539 2686 2296 945 1220 252 1507 626 134 400 741,1,42176
87 583 2011 67 1068 50 361 43 114 621 1148 381 87 11 1068 481 361 626 134 285,1,42186
1850 32 646 73 1068 537 361 2310 17 32 646 5 711 569 147 97 225 50439 537 361,1,42215
50440 101 61 104 87 96 101 580 862 1966 44 349 258 120 184 101 449 22 96 23,1,42234
338 42 3182 7467 2389 8511 7274 871 38 69 8695 66 134 135 2 42 629 581 43 3084,1,42235
153 811 2753 3045 48 224 7034 2724 1118 154 216 1774 882 1462 350 179 129 830 10925 811,1,42272
7064 1892 326 84 35 41 190 165 38 222 105 1545 2 1823 367 259 744 573 267 259,1,42276
748 1005 662 908 215 7 16978 3833 9 197 4 215 11 1959 232 748 1005 6006 497 607,1,42310
4463 241 852 18 280 3190 914 36 5260 8050 416 954 811 1057 1962 31 667 1579 2503 335,1,42344
185 5779 98 128 2764 1238 2201 4 98 4 1987 315 597 154 1 62 18883 44 1987 1,1,42391
2 2067 1341 669 28 13 544 1341 669 28 669 430 2426 161 4757 18 544 74 1 501,1,42439
610 177 1161 575 1457 420 497 1494 610 177 1161 575 86 12776 9770 13325 939 1270 268 2473,1,42463
48 138 201 6343 1494 9341 48 138 7634 1325 113 584 48 138 367 153 153 66 50467 48,1,42466
4708 12178 41335 1509 32 824 338 12178 41335 678 333 10 359 824 84 301 105 833 299 545,1,42510
712 913 2020 337 425 6173 161 114 2020 3118 36 45 62 56 367 130 712 913 20 59,1,42516
1523 443 1327 111 4 87 102 3 87 1059 96 101 603 3375 823 1327 298 111 9 196,1,42548
2278 27 7 156 7782 552 27 7 9 548 196 156 1947 2391 9 372 32 372 787 73,1,42590
2998 1121 2697 1 103 308 262 857 71 50476 450 113 134 372 2697 96 83 1 23766 760,1,42624
163 580 1966 190 43 1731 671 109 3245 4 259 12 5 96 87 101 349 4 358 79,1,42629
338 31 32 301 105 833 376 846 69 278 338 31 32 301 105 833 587 17 89 116,1,42647
4684 690 4570 690 272 905 754 77 102 1739 21 15658 8738 1227 330 4570 3377 4850 2502 246,1,42652
18 371 483 155 12 3 402 915 1744 10512 148 963 9 323 483 155 246 21 3062 7596,1,42653
2446 2370 163 1597 899 2446 2370 163 2019 1133 1910 130 2446 2370 101 149 46 16 2381 2,1,42707
5321 597 286 35 597 50 765 1635 5321 97 1265 161 28 376 407 376 407 28 1842 538,1,42726
1902 1740 163 149 1089 85 9 530 2918 56 32444 1902 1740 163 149 1089 85 206 36 1068,1,42744
50481 1113 192 1944 1392 109 32 267 109 130 184 51 9 35 184 11 15 1188 1672 140,1,42780
1706 1740 163 1089 690 1183 3809 2345 427 9 9 1089 18 426 87 57 163 52 2664 1740,1,42808
43 1659 638 1961 557 1659 38 4 276 55 241 4 109 11 331 553 1 597 286 557,1,42809
2293 21 1178 5280 689 2293 3 276 1474 2093 2173 5280 1167 57 1382 657 823 8719 9253 26889,1,42836
422 818 69 41 7 4 1854 406 41 580 4542 136 41 185 85 36 45 797 240 317,1,42853
8809 400 680 490 450 400 680 902 252 45 299 4885 1939 844 17 2969 7433 2859 76 227,1,42900
9649 128 78 2350 1134 128 1126 23 317 37 37 88 243 88 1587 131 127 1811 143 2089,1,42923
1491 325 54 190 165 21 4 190 165 3 116 677 325 28 325 2413 677 702 1885 510,1,42928
184 51 181 217 334 242 67 184 11 2 359 3323 67 31 617 11 31 217 34 157,1,42966
273 21 184 21 4 184 3 26 16305 273 3 270 127 3 369 26 16305 700 21 9,1,43002
564 119 51 44 716 3671 2481 75 18 8073 564 205 218 12 119 51 79 44 62 140,1,43069
539 597 12141 671 110 311 4 37 1507 538 380 4 1360 158 2358 5123 682 557 538 158,1,43095
489 96 4403 739 2320 141 5 1747 4 20 25 78 246 141 767 3375 12 5 1747 398,1,43124
56 417 10819 2394 252 1623 3022 445 1 1 20 432 20 50487 2605 9 120 16 1902 9225,1,43131
5434 341 554 450 465 9 696 1543 1048 490 341 1617 1844 554 2 131 428 340 116 554,1,43147
389 426 2057 638 152 426 2057 638 87 523 11 30 1924 3117 2466 622 4461 638 62 389,1,43175
1694 6681 12 389 6681 597 3 2764 322 290 95 9 152 141 553 1 3 553 1 353,1,43209
1495 777 3460 1176 7 1495 777 3460 207 2057 543 347 695 1358 57 777 57 543 196 5405,1,43237
9523 209 3099 1520 775 566 450 43 491 41377 9523 222 3508 1434 50494 3431 207 40 49 2055,1,43249
268 22 252 1219 142 268 252 4 67 1059 96 101 135 1207 1205 3375 922 1059 216 220,1,43269
1624 649 429 466 1 4 79 125 466 1 213 1624 649 976 1 2824 1624 10 56 252,1,43305
153 420 10091 539 51 31 1719 428 496 619 1511 619 41 7 253 201 1211 75 837 450,1,43313
755 179 2 914 1036 56 1168 13 307 195 195 1875 149 839 1836 1713,1,43346
1460 286 15658 62 315 4201 286 15658 17930 347 18635 66 2918 182 751 1460 286 15658 1586 5014,1,43377
86 1260 615 4 3005 117 112 1260 615 34 469 1260 1488 174 68 117 130 117 112 35,1,43382
184 109 3761 2131 109 209 61 104 93 647 75 252 9 1238 2644 68 87 617 184 11,1,43400
1635 563 366 690 178 12186 4895 563 366 690 9553 661 569 6030 23078 2275 242 1052 207 934,1,43408
48 1989 4736 202 156 708 9 335 50500 2918 427 36 49 4736 202 568 1162 4845 591 299,1,43434
137 9929 1265 2235 2226 350 1055 137 191 453 1735 84 208 1265 208 2226 389 1265 208 340,1,43446
57 346 620 3725 18 7 156 6449 378 57 346 124 2676 620 18 7 36 45 514 41398,1,43464
10308 7919 569 2273 3 1867 50503 47 189 2170 457 670 10308 7919 7 147 75 268 2388 569,1,43466
246 743 100 638 9 50507 27489 547 1405 5924 4 238 179 1 70 1961 112 70 150 179,1,43474
215 105 5 618 6643 74 6643 313 559 2506 625 466 5 2506 625 31 121 645 254 121,1,43478
346 406 1642 179 2172 19 754 71 7484 15 404 41400 41401 50512 41400 41401 50513 156 893 75,1,43489
2320 739 713 2312 1316 1627 579 141 4 358 246 141 1 25 32 508 407 152 1194 690,1,43514
8404 10 2971 2922 288 8404 10 856 5 25 2971 2922 288 478 5 181 3129 44 852 288,1,43569
9210 233 44 1063 1945 386 1063 1945 156 351 295 5340 488 534 4 433 495 79 1063 1945,1,43581
575 222 717 838 180 144 183 11 487 1922 253 174 111 1431 1315 1839 575 765 488 4,1,43586
36 6664 7 1105 1224 175 416 350 19 464 619 247 2587 124 948 1760 6909 8276 7266 3423,1,43594
6656 329 1317 1560 1245 3944 1150 458 1030 8 657 50526 780 53 1052 197 3273 329 734 121,1,43611
31 10370 3225 329 1423 57 329 120 191 192 1512 1216 468 1 2826 114 178 873 192 1,1,43614
1012 237 1937 54 160 1023 846 268 56 10 4 192 11 217 28 1 1034 3788 237 1937,1,43625
350 268 1804 823 100 2309 18 44 380 212 351 8141 9 1238 4917 4306 1485 929 895 15,1,43631
480 102 38 111 811 38 345 729 480 102 38 111 35 167 102 38 12 72 23 36,1,43665
4695 384 1765 10 4205 1753 1455 205 384 1765 111 563 111 124 228 12884 66 1712 1280 163,1,43681
139 11 80 145 533 875 4 433 656 9 727 1436 342 466 562 144 354 14 319 956,1,43711
435 559 67 1206 1 1081 646 435 559 32 127 67 1206 873 11 1 1081 646 607 5,1,43721
94 3 389 2516 1 939 142 4391 420 22 60,1,43726
4621 298 96 2107 1904 1359 15521 217 34 96 2107 95 140 53 1259 681 7791 2915 65 290,1,43743
488 12789 919 350 32 478 2993 53 181 44 836 33342 489 580 53 853 1959 232 33342 489,1,43754
620 810 400 2420 1793 893 1158 335 810 400 2420 433 49 496 3508 350 137 213 620 6175,1,43768
32 2909 107 193 329 4 4967 11814 305 15 467 744 67 41 152 34 279 409 33344 2909,1,43769
2783 32 12928 19085 41452 3949 33346 192 888 1764 363 11969 32 12928 33346 62 33346 242 110 2899,1,43849
1237 608 544 7 2166 50543 4075 405 544 7 1738 2473 1525 1678 558 1237,1,43861
13815 50548 10 2 1758 524 203 242 1384 62 230 13815 118 16 892 535 62 127 282 45,1,43918
319 188 388 7514 319 388 56 53 4803 796 4803 471 56 53 53 1424 12758 4905 4 188,1,43923
581 43 44 1107 107 311 9 2345 22550 71 2756 4 107 186 1107 105 1407 5 152 254,1,43924
43 3595 126 395 1510 3595 1431 35 25 141 893 395 25 2218 1431 911 11354 2 209 126,1,43965
1392 483 8758 23232 10 23232 10 106 46 480 18 483 2 842 107 645 317 989 3973 402,1,43979
12 466 2343 12 21 35 12 74 799 270 135 2343 12 3 242 367 281 159 12 389,1,43996
431 1585 2539 1494 465 752 93 209 2162 1264 2876 1158 1585 2539 7 1568 19635 19635 50556 1173,1,44015
1471 1069 4 1069 5 4 1471 134 5978 202 118 2 56 120 182 439 182 964 70 4043,1,44051
305 733 1674 311 65 206 300 9 220 427 1238 1342 242 1754 305 733 1674 311 17 264,1,44053
1937 96 349 162 569 162 1937 873 639 605 16 103 1074 569 262 1115 1937 639 3300 8004,1,44065
346 2560 5310 60 346 1083 85 3480 775 961 908 1229 280 1083 85 1133 1070 3143 108 85,1,44102
2 40 32 617 1941 465 2952 52 140 2 2478 2676 617 51 2544 1763 264 61 328 1118,1,44109
153 2473 91 768 7 41467 350 2473 2022 768 50560 1264 48 50561 450 2438 50562 160 1970 139,1,44125
