3119 14457 141 2237 2041 3878 85 7333 56 489 1858 31 1627 724 85 50 222 8892 3564 155,1,122282
485 945 483 57564 404 375 834 483 54 495 821 7324 225 329 138 1337 323 411 64 12067,1,23094
384 1765 3290 111 218 4122 36 45 62 337 286 1885 111 218 4122 62 367 377 2217 257,1,108649
4527 3697 185 85 2 2872 4527 3697 1 1 197 16 3326 100 54 984 4527 788 1349 54,1,120333
2339 2273 190 1099 1024 125 73 173 877 68 418 125 5 37 190 1099 302 215 170 37,1,148777
21 78 3990 265 251 68 217 265 167 87 102 3 12 72 57 539 11 304 3580 10681,1,47492
9 12 21 4 110 241 120 12 3 550 2890 181 978 254 135 47 189 437 90 1,1,46046
17 32 67 478 2362 5280 11 272 9 1242 2328 61 104 18 420 79 478 2362 746 44,1,8473
619 21 472 3400 35 1010 102 38 123 1563 141 542 619 3 123 568 130 1 3569 38,1,105221
215 1770 302 51 4 170 302 11 227 4 1 746 646 466 4397 186 227 1 242 120,1,230292
1378 3684 35606 202 1248 299 30 17874 27191 19251 1052 56 202 2204 311 1168 475 1 336 98,1,45855
168 9 272 2712 10 294 224 899 56 9 2712 10 294 224 497 56 252 150 8507 25678,1,109250
7657 161 486 111 417 153 268 56 60 2145 65 264 42 4 183 417 41 4 20 20,1,34673
301 697 438 388 48 311 188 711 301 697 188 182 28 157 1 31 798 1682 1876 2845,1,194881
372 96 28 2506 2668 1709 231 31 24 5091 10 92 78 85 39 28 1 1 181 1709,1,43462
376 21 120 806 376 3 2076 323 821 376 3 2076 57571 300 151 1856 120 1008 2076 1272,1,58427
5541 14120 4175 341 14120 377 1283 33018 1723 32 9652 57572 547 18 775 1052 2268 1213 384 16048,1,214622
252 31 41 48 745 104 114 1471 326 372 2103 48 4857 536 1362 64 5037 326 1591 1342,1,46566
2032 304 354 1219 142 422 205 2032 304 354 402 875 9 541 91 206 2866 182 1288 2798,1,11821
769 1842 4639 3032 3567 127 3032 4742 184 411 15 78 180 421 205 127 2 20 4639 3032,1,84084
299 4760 1491 155 190 1007 3 120 35 190 1007 3 336 299 190 43 1548 1491 155,1,121178
1497 3142 197 2086 871 139 12 437 773 2119 21093 129 116 514 56 475 120 743 743 43,1,71118
319 607 1024 192 51 1990 215 7 479 1485 4056 12 215 130 607 466 87 1005 191 192,1,22174
3072 2942 997 4 434 1639 2942 85 522 14904 385 85 1409 773 576 6420 3062 3072 100 107,1,265922
1219 3465 6234 501 1067 4254 288 2 2082 57576 1306 319 4212 372 107 169 6234 501 1067 4254,1,27346
270 7464 28 4 26 502 134 8279 23496 57578 318 43508 6 566 10606 3915 156 945 3126 837,1,16583
1105 1224 38 494 125 9615 38 9615 38 20 39 387 38 165 1106 581 43 2173 836 640,1,105922
421 342 101 2872 80 69 523 101 104 157 80 114 1096 1610 106 2 2 1235 421 205,1,62368
4341 513 385 183 11 401 2 534 1036 1278 183 11 64 387 174 2 134 1804 10 3307,1,78423
2159 12183 1433 1467 6685 5648 2256 10 104 3328 220 1613 2159 12689 713 682 2567 47072 47073 1037,1,79889
488 595 67 520 1402 13131 6379 626 856 31 32 127 520 381 336 3042 78 3485 872 626,1,64280
4448 478 1266 3687 31 478 87 5 681 1 906 6537 681 182 3687 681 246 676 972 201,1,257862
337 179 4608 28 2325 329 1066 3892 984 1679 148 47 48 154 6 549 1118 1839 65 16,1,217719
453 203 5878 919 4507 203 1229 17473 5672 17036 2674 2532 792 32 5173 5878 284 1692 1343 7271,1,17226
2169 11023 1770 173 249 730 2169 57593 4599 253 429 486 786 20 4 20 35 3673 67 4139,1,69563
21118 3483 5704 45 161 985 304 54 21118 3483 12202 161 4580 569 106 13489 795 28946 13 5,1,5847
2208 609 568 59 622 2208 609 568 75 59 622 94 274 2208 199 14445 5 59 622 1737,1,6376
104 9170 4 58 1744 199 104 110 1111 480 690 58 2584 1 511 1 3991 1634 20684 2363,1,23391
310 251 456 566 893 49 78 1055 1674 1837 251 310 1976 9 507 656 178 725 951 84,1,32637
702 368 333 2536 3713 2172 35 744 67 41 62 368 333 123 6652 309 6652 314 4651 1811,1,25875
3078 4668 752 153 52 608 4668 752 45 30 3012 106 52 2704 752 61 416 497 1131 4158,1,86464
202 532 8069 10 1108 7602 10 243 98 631 5203 6349 675 3900 90 579 1240 16 1115 296,1,225459
4890 3041 500 2401 2401 167 7 187 1668 1857 188 4634 62 4890 5860 271 846 1000 289 497,1,72876
104 343 2327 1518 202 77 151 417 1635 2327 1518 202 16 9 401 62 32 127 104 343,1,187945
1230 67 246 859 239 27 278 35 246 859 27 1230 289 2 50 27 310 1230 289 274,1,14808
9387 363 2200 120 304 153 427 3645 3863 44785 5207 2843 12864 13414 3105 3175 10728 10953 902 1289,1,108433
2371 1728 2111 257 919 6281 248 2858 1070 2371 3721 2567 723 1051 1187 1122 257 863 28 13,1,60569
38158 28 407 7010 2052 10 359 19460 318 3658 355 366 682 318 1 100 1579 155 5 19460,1,258052
105 1764 257 1024 4601 878 1127 4 769 596 474 612 192 878 1127 301 562 144 1711 43,1,42201
284 1608 57604 434 2886 791 564 367 490 342 1608 203 434 149 282 149 247 796 791 564,1,18723
43 301 809 8099 2318 2591 241 614 1877 905 2236 3815 770 882 45 4803 53 881 56 899,1,19488
6537 875 445 172 3687 354 1418 44 181 13 2413 878 2610 15 8806 210 489 162 198 11179,1,173723
1312 474 21 156 4055 1312 474 21 65 290 95 4 474 3 35 12 950 104 5904 210,1,163430
1720 6039 21813 1759 32 278 831 61 104 21813 1720 6039 1759 457 278 32 278 38 420 278,1,73279
1098 875 5229 114 905 9 9 230 45 14644 2285 101 540 24158 24 35 1808 2285 354 242,1,195750
410 96 1293 216 329 62 410 96 1293 216 1 329 1293 180 3892 304 686 585 410 2787,1,100577
619 270 1054 22 214 648 383 434 260 6 260 1498 255 441 6 195 963 1238 9 4488,1,270129
726 11727 48 51 156 899 8939 66 48 51 6553 726 11727 537 162 48 51 162 464 648,1,16381
2304 183 51 12 1291 229 191 1770 4 12 159 1236 511 744 67 41 9 367 137 364,1,220476
94 952 4193 284 934 1237 490 77 3671 75 4050 1494 271 203 469 17048 1237 5081 242 2045,1,1722
12 444 1132 474 21 61 104 35 117 474 3 190 43 975 218 12 444 589 806 1132,1,94689
3052 1019 294 216 4630 30656 256 204 201 4 744 67 41 208 4 213 96 183 1462 267,1,137813
4656 305 400 355 28 30 17819 7892 57621 4224 1844 308 2236 1382 699 13046 700 1422 23 400,1,323781
923 4629 3311 576 3287 4 12 1631 4258 56 835 656 368 135 19 557 368 1705 148 557,1,143090
2903 755 6621 297 467 152 1714 6356 1939 297 467 297 2985 1714 1034 1939 5 2714 1512 311,1,346061
498 90 751 286 233 69 728 4 87 2139 101 57 109 671 779 69 40499 106 100 442,1,118251
507 2575 2089 222 6299 465 60 5 7 56 475 4 88 100 791 5 475 12 92 73,1,96891
1188 585 1 3774 192 195 195 675 125 585 1 4 1366 697 579 585 6839 36 45 385,1,137249
1025 3228 239 12 4 278 824 84 3228 239 5 3080 287 12 1380,1,71862
32 12 293 9545 326 4 229 84 959 368 333 123 393 123 1267 239 709 190 165 4,1,33513
1959 232 204 811 2753 3672 5189 2407 53 856 52 1696 3393 232 435 936 57 811 974 3672,1,153092
2919 932 822 704 3783 2919 3783 932 822 220 9 1162 2678 1132 95 99 3783 2919 3783 932,1,178147
302 7 1385 3429 577 29 32140 104 302 7 1425 272 577 804 655 3637 302 7 2198 2358,1,139267
48 3 6237 7754 3762 11373 27 310 32 48 102 38 4 123 12 72 102 38 1 4,1,21415
183 329 47 770 9 271 1894 811 1332 7484 1451 10969 1457 514 9 254 1020 1438 2479 1570,1,38632
741 69 3 474 163 12 2172 156 893 428 474 101 12 741 69 3 186 635 156 899,1,66459
978 251 12 3 272 12 3 978 4902 251 3 3304 3325 16 2097 978 385 251 538 1191,1,106729
298 69 759 334 1163 865 95 9 8751 3133 69 9 367 17 447 442 586 574 298 69,1,10631
13 15 633 622 1727 638 4 539 11 1122 74 157 2735 74 157 1727 633 622 638 1122,1,122982
2876 849 267 57630 342 712 231 6553 5085 95 2418 3915 763 891 350 849 267 2108 514 9,1,272381
17969 810 929 1578 2061 1844 1203 3379 5457 1282 57631 1294 358 1754 2858 35 810 711 17969 810,1,11087
372 32 127 1614 390 39 1 1771 39 1 1 1 4 390 39 1 8067 10942 3 1771,1,164516
537 361 73 12 73 9 556 514 209 749 5331 1932 766 4705 209 86 132 40 9 1220,1,202586
201 1106 67 520 3074 595 595 222 4421 917 152 917 783 595 367 1106 67 381 520 3485,1,11633
9889 316 425 1089 2057 425 383 72 3733 11 178 2057 425 35 39 39 409 13 115 6,1,59211
1343 107 539 107 230 120 1343 107 1442 1 993 1 964 1 1007 539 107 253,1,92266
847 5394 30 1528 81 421 224 2811 296 1528 81 421 224 13112 71 2438 856 56 4 151,1,187149
9043 2906 3710 4 3066 612 101 117 2906 1178 96 54 9043 398 117 87 425 201 75 31,1,126477
27388 161 56 2193 28 35 2062 32 1329 993 57635 56 179 993 6 993 57636 993,1,21386
885 18 7 4388 1029 1 844 9 1073 1238 643 5020 5358 428 455 892 1478 2478 5678 156,1,115112
32 607 73 222 537 361 95 2479 2033 4007 215 7 197 4819 8 17 62 32 607 73,1,32720
563 298 111 610 199 3710 1494 2104 138 486 7 1150 228 381 111 2027 879 610 199 796,1,66401
1029 1336 193 102 4343 156 893 1158 1336 193 695 140 152 102 3 102 38 123 1178 695,1,14423
1592 175 295 2587 576 499 45 846 5025 38 309 314 432 90 155 4864 333 846 206 272,1,20174
139 6 115 6 115 6 115 6 115 6 136 195 136 136 25432 761 115 28 7295 161,1,249164
2594 1698 573 5721 259 281 297 467 340 3564 46 2594 259 15709 281 297 842 340 3564 1698,1,46180
5904 400 445 400 445 118 201 1402 5904 315 2 35 4368 10 1364 145 53 527 359 339,1,73219
67 930 538 246 3 62 18746 7575 1111 3300 67 930 538 246 3 62 56 392 76 392,1,312363
21 47 764 4 3 47 764 374 98 18 582 16 1274 2611 159 47 14 62 1527 159,1,165535
9 478 2873 4 354 301 1014 304 72 873 11 35 110 78 18 242 367 478 3023 74,1,49052
1306 11864 450 22 9310 169 8593 18441 40 599 20035 56 4 211 319 550 275 211 319 550,1,29115
137 1312 1133 27 7 863 28395 57646 513 2797 30 1201 79 14543 53 1150 4055 1875 2433 64,1,89086
1002 804 402 1002 7 71 1002 27 3394 45 27 73 536 27 575 73 184 11 160 2,1,101
625 1260 625 466 119 51 119 11 430 24 56 174 1008 439 625 600 625,1,275424
32 4973 21 4 3789 151 581 165 21 4 369 369,1,92902
846 145 21 152 12 5 76 498 4 439 76 440 319 554 3162 76 805 846 3 1007,1,159099
1539 10752 2900 37 447 520 537 6338 932 1538 787 46 243 595 595 147 6579 917 28 595,1,257279
94 274 94 926 1433 9999 94 500 94 289 1829 1300 94 887 5 2115 2701 2689 1829 145,1,284682
1215 47 1085 1834 4312 107 9 770 26226 10454 26662 98 18 1 41 155 2171 1834 4312 107,1,46133
163 1027 459 689 9 2239 23727 93 62 458 101 140 152 87 184 101 109 507 173 176,1,44021
2036 185 24 32 105 35 185 126 82 230 988 206 1062 448 65 2110 230 519 2 32,1,97381
1897 3435 1105 1224 10 1248 3435 1105 1224 10 2633 31 2971 2922 141 394 478 1579 852 288,1,6890
22 5536 482 90 10 4 339 119 970 95 48 3 744 67 41 110 208 3231 482 90,1,10937
217 381 5544 497 32 315 4227 264 9 322 465 844 1470 557 1238 9 6815 1719 172 381,1,110492
12 72 444 1357 21 9 989 864 9 411 435 163 96 101 56 174 182 92 119 12,1,69895
153 268 1216 82 83 1215 3 1265 84 126 153 268 57687 2022 18 7 56 104 82 3346,1,347196
576 861 483 1011 4 241 13281 18 371 861 483 1011 4 158 398 259 398 5 1698 653,1,135758
184 51 1152 1656 192 9 1070 1656 192 11 36 1356 77 1656 663 716 383 880 192 4,1,10870
988 140 3205 655 1087 2086 1455 24 5 140 11579 66 43 696 2 1243 1109 458 2296 3205,1,94052
95 1837 7 382 7 7730 428 162 402 48 21 1368 1200 225 42 3099 7914 7 175 821,1,11209
5254 1036 27 824 4 204 100 27 278 84 167 100 199 70 380 17 167 531 1819 251,1,204720
1842 111 741 69 3 4 5054 741 69 3 445 529 186 2 349 808 434 67 216 529,1,81605
191 5285 1041 175 151 567 3 17 191 5285 1041 38 32 127 151 567 3 114 2408 758,1,309122
302 9 3973 1206 1206 2854 1939 3973 1171 18 781 3973 1133 161 13 441 59 6 42 206,1,8840
3907 983 1117 1336 34 4 20 1922 253 20 74 123 959 955 62 983 1117 170 20 157,1,102398
146 11125 2113 2087 1759 1397 5 889 275 849 8080 275 26 11125 96 34 115 25 157 1,1,295686
1094 296 410 7 4634 1823 153 2704 410 7 66 3712 448 554 367 95 2704 1243 43 137,1,52665
2513 690 2326 111 12 21 4 12 3 4 3 603 472 627 331 1218 151 132 1 239,1,304554
422 84 337 638 107 175 311 1219 62 268 280 422 737 84 337 638 107 175 311 156,1,56860
363 15725 66 363 15725 66 312 1146 293 4833 731 258 121 62 2 363 1410 2030 13189 1150,1,122115
1099 99 606 80 27 99 27 1099 27 80 27 5116 606 80 27 980 1099 83 5116 771,1,16967
578 706 9394 835 4175 36 45 1964 9394 835 30 36 1860 1492 578 706 707 706 805 2213,1,24737
354 216 181 2011 1335 1730 1953 3368 4861 6480 11039 242 2839 528 4522 1077 1270 3225 3368 1290,1,39127
360 1208 18 229 6976 323 544 3975 297 467 259 4 542 78 880 297 842 1034 1939 645,1,19454
72 84 824 5330 654 654 245 1965 641 637 1006 654 453 356 3111 9775 9 245 109 84,1,93289
1217 2293 3 304 5419 165 281 159 2293 3 2196 2579 2293 4939 950 2293 3 304 5419 309,1,21161
1306 2709 792 2276 1133 56 9 540 266 1623 1225 507 754 4 74 1 31 329 353 339,1,28967
1526 72 1277 348 860 113 1526 72 1277 478 2362 44 860 68 1277 478 2362 44 24590 2786,1,114194
768 51 402 72 57 1751 62 11 57 1751 294 224 4508 2516 1 1178 578 734 329 43,1,126328
1289 295 2003 2253 5183 3189 44 317 1 2913 317 424 510 44 2003 44 510 92 44 3019,1,257969
657 8184 7146 948 530 3272 187 2453 14330 11835 2 5181 775 961 2684 10902 284 1479 43 457,1,44244
268 2363 878 1127 101 508 468 1624 156 899 21679 2593 10 22 599 56 540 61 104 82,1,152804
10558 381 1764 655 153 381 1764 146 749 1970 122 708 1108 570 866 1764 184 1764 215 674,1,69218
11 1614 15 175 237 660 119 35 5 1614 15 175 65 172 192 831 14460 1456 166 1549,1,162613
86 1834 3230 187 1019 1419 899 16883 1190 1019 1419 220 15 282 2534 7168 548 4204 86 1834,1,14627
1667 1826 299 1006 1667 1826 338 2075 278 1715 1614 1715 61 479 3894 4803 2500 2 488 4,1,16132
12 21 57 880 538 1191 793 907 489 15 12 21 57 880 538 1191 1446 2 160 62,1,131064
135 3 1541 992 234 1810 9 254 15 1864 332 9 190 1007 3 165 135 1393 12 677,1,122065
268 2363 167 145 6942 102 175 4 123 102 38 145 6942 755 621 797 391 123 239 315,1,78483
559 659 300 1505 300 460 3509 40 146 336 178 10 178 665 99 7 5596 2387 99 1891,1,340275
299 375 2881 18 247 52 9 2 134 9908 591 226 299 375 2881 18 247 497 9908 591,1,238413
5147 11873 486 261 459 575 156 893 428 162 459 486 11 1451 643 1881 73 184 11 486,1,87427
54 4984 638 152 633 622 1654 337 425 1 217 28 1016 344 2920 2541 1650 632 68 425,1,87937
153 544 7 635 657 8 2239 754 566 242 2563 9670 3508 2097 544 7 565 27248 457 716,1,14341
1226 92 1145 185 47328 162 47328 78 16 608 3637 1102 620 2855 57712 60 120 31 1226 92,1,279160
265 386 726 87 178 137 613 726 87 336 32 824 125 18 265 850 14 197 75 32,1,34620
397 134 1043 1345 6036 822 397 1043 61 791 717 361 475 14 62 822 717 361 1183 493,1,110799
267 179 242 4096 337 179 35 267 179 242 337 179 79 96 412 206 45 2 134 17,1,26689
179 1851 303 4 98 2015 380 2 2 2 2 2 2 2 2 2 366 88 1851 323,1,219414
3594 524 777 111 691 61 104 184 7 57718 2471 3594 10 9693 205 748 1303 130 378 5484,1,32296
567 3 94 90 152 21 189 440 94 90 4 5501 17901 567 21 5501 440,1,223883
204 99 177 178 137 99 177 176 177 201 204 99 27 248 137 245 29 191 204 27,1,108739
578 321 207 317 1677 933 35 2007 110 311 1246 186 1677 186 36 45 75 578 321 207,1,21088
46 899 513 5602 1325 203 176 214 203 982 899 5174 22 524 75 41 584 244 621 16,1,200881
197 22 720 94 15 2884 1397 438 34941 15 15 1926 218 789 1926 10 243 31 1397 188,1,256026
80 7 613 137 201 142 17 916 4694 979 1660 80 7 613 2465 402 2581 21,1,2520
51 80 298 21 80 114 805 7886 3903 10 126 34 51 197 142 137 51 189 80 21,1,53399
61 104 321 610 325 12 3 4 8349 5 1175 265 57 865 12 3 1788 1274 29014 88,1,33770
162 1405 167 89 1 4 717 41 4 89 1 119 1199 3 89 405 57732 57733 57734 4071,1,312847
574 26 57735 80 21 102 21 770 14 258 93 62 8 433 36 45 62 67 101 1016,1,97830
459 278 84 24 525 80 7 4 41 15 116 177 68 27 459 278 175 27 4582 39,1,118500
162 575 569 569 575 19 130 23 1055 177 383 270 1966 655 52 23 934 352 92 15,1,11899
5035 180 421 2238 61 104 180 421 1142 1969 311 9 180 421 1142 1720 1612 1969 683 367,1,7604
4068 8191 7208 152 415 1448 8532 2176 7208 1185 241 510 13 15 7208 8532 82 8532 1185 2730,1,18282
5527 53 7272 3 16161 19 716 5527 53 7272 3 756 845 396 363 296 6136 20821 1754 147,1,55214
9 32 9038 712 913 4 1249 81 11 25 288 229 32 9038 41 4 20 434 11 237,1,178295
35 107 169 501 480 422 107 169 321 974 9 35 1134 1257 974 3802 1723 107 169 3626,1,28056
722 1163 69 673 208 4 726 183 3673 57 253 434 20 562 486 70 10349 350 22 1168,1,73450
4790 107 3636 701 143 283 359 15903 4 119 188 4790 107 5844 2650 458 535 147 1058 324,1,724
1825 1706 546 3 1 278 84 68 546 3 1287 1 1145 1 429 270 256 5555 1287 1,1,205881
9313 489 107 15 467 4 4967 2012 2012 279 279 107 15 467 78 277 542 793 907 489,1,181483
107 110 98 685 4 927 32 210 107 78 277 116 685 1482 1736 1472 91 98 110,1,203505
213 620 719 10 635 2952 100 38 778 346 1492 118 2 293 719 10 336 12 125 109,1,54669
319 41 240 1589 2078 4 435 41 152 319 41 240 4 319 386 12 145 91 654 709,1,152042
646 567 237 87 3 184 1013 68 237 87 3 1048 646 11 3100 57749 4910 57750 68 34,1,64116
163 2916 21369 51 36 45 62 87 163 875 101 349 588 56 15 385 164 369 164 369,1,122557
12 389 159 5792 3 35 5792 3 12 1739 5 367 12 389 159 9647 256 781,1,124396
5352 6825 1681 177 213 3160 5352 6825 10 1681 177 3699 3651 5352 6825 10 359 204 151 27,1,1440
2488 40 1818 966 695 101 322 300 9 695 138 766 566 5107 47258 290 1516 209 1494 152,1,15282
3635 341 1026 3302 57755 906 1354 1969 1602 6523 71 906 341 1969 1602 6523 71 4631 661 341,1,267543
10 5877 37 5877 37 213 919 2044 56 469 19541 213 10 152 1289 176 57756 70 3176 475,1,69946
1592 27 7 458 1592 27 7 519 26510 346 649 1880 6317 217 609 846 147 346 27 7,1,6554
11708 8765 835 167 1258 8765 835 209 248 2047 485 1885 313 1258 147 837 27255 1919 1258 1597,1,287446
191 1770 526 1398 526 426 503 601 237 191 410 1006 121 5 1143 237 191 1770 52 481,1,17110
61 104 474 11 117 474 117 821 11 117 474 18 117 174 31 24 798 878 720 1369,1,23061
450 899 8210 7 1875 899 8210 7 160 662 49 401 206 7 8952 1433 328 839 156 1639,1,54603
111 834 32 372 278 3600 1 4 184 11 300 48 140 498 90 158 498 776 3600 158,1,49690
457 2337 3390 7 7 66 5 7 5273 490 12257 457 2337 1032 7 3390 7 15 488 1790,1,40296
46 10121 640 2606 51 68 2606 51 2721 37 344 639 37 72 873 11 14547 149 492 524,1,17736
2975 177 175 1589 7837 55 8 497 787 9 4 76 5 834 12 8040 5 404 76 20,1,60376
285 39 177 31 27 504 1648 130 1070 285 472 1329 162 285 5 27 270 1 285 15,1,67154
1487 6322 2477 7247 445 128 4 2477 7247 216 18 41 2477 7247 216 96 183 1462 119 216,1,238514
4683 1499 2683 154 4 115 3326 96 154 1 821 4683 115 24 454 454 454 1466 366 115,1,159350
299 50 2545 7359 4012 9153 9 770 110 241 5 299 1843 2545 130 4012 5 299 130 4012,1,81079
926 352 561 661 352 561 3283 458 48 2213 149 2417 566 662 661 2136 399 494 14 93,1,160183
87 726 87 48 3656 258 77 500 726 87 379 662 1475 617 51 590 77 229 290 726,1,16971
8032 162 1348 963 9 1880 2225 1486 577 2 805 4674 1486 577 1464 8032 381 126 1880 162,1,69188
926 3 7 53 321 18 1527 444 53 134 18 1527 444 12 3 344 6 1560 4786 234,1,209023
4998 2298 773 81 144 4 72 743 1 560 748 2130 1 851 13 2947 1697 3 603 4437,1,220491
4958 504 5321 202 568 2044 5065 5348 4008 12282 1248 202 1436 1473 28 2182 390 166 6 1,1,239653
712 413 513 2763 2387 220 712 413 22 4369 515 14 1342 1054 220 712 413 22 406 2205,1,120485
446 3029 2010 48 691 566 11292 1030 48 691 1119 461 97 3029 777 9490 2010 3418 691 989,1,66641
947 3819 501 3947 863 176 299 804 19328 813 202 182 3819 501 35 241 3802 75 98 118,1,217919
3642 1509 3506 240 351 548 196 201 3095 479 10 1509 3506 240 1 210 57767 240 1 1981,1,116583
2438 1804 1235 402 1232 451 61 104 1235 7529 187 2438 929 1232 96 4139 74 96 48 253,1,136797
1897 888 620 23120 7179 326 23120 7179 326 718 846 30 15223 1567 2156 9613 2014 2704 420 1520,1,99122
1473 241 81 244 141 511 1 488 1346 2241 155 511 1 1178 1 97 35 1040 241 141,1,231245
174 45 83 99 27 99 27 1814 139 741 51 1110 113 139 741 11 781 1110 827 52,1,285432
31 386 486 420 830 448 169 899 341 394 554 613 1798 609 1919 1131 80 386 7 951,1,10314
201 21 185 44 294 224 435 247 104 3 969 15 119 850 119 808 270 189 2924 184,1,280482
372 302 215 130 466 4 1009 5 367 302 215 130 466 135 2312 261 1638 49 215 130,1,19414
111 273 218 4 78 1414 87 1280 101 111 165 273 218 1059 4139 104 159 165,1,1489
14112 14838 155 739 772 85 14112 14838 155 3 38 12 246 3 505 162 569 104 1092 638,1,83150
87 3046 3458 87 1768 56 252 206 991 35 341 156 899 4 20 87 922 1600 1 20,1,56642
304 488 176 95 21 99 7 6330 476 124 99 7 1793 1990 895 56 213 981 6471 11074,1,32908
715 100 21 100 3 571 100 182 41 241 728 627 658 91 511 1612 35 476 352 92,1,22814
1466 366 681 67 2538 1721 15 72 2538 1721 1973 660 16632 43 25 1466 366 681 67 154,1,202456
189 25 190 165 574 3 369 25 385 3 749 151 651 824 1 239 985 19 800 25,1,43805
27 7 328 215 7 1264 527 328 215 7 981 164 337 404 100 32 100 474 5910 2527,1,322001
539 613 96 62 539 613 563 248 574 539 613 96 793 489 907 489 539 386 96,1,244
1102 994 18 5246 44 5246 24 24 1 10886 61 104 18 8945 5246 44 88 1151 4367 152,1,261322
2140 13 1028 9 29 1742 169 1562 280 2775 4 98 134 2028 13 649 6 441 502 593,1,11335
3690 13 813 3508 28 33 13 39 6 3745 33 104 376 28 6206 383 240 3043 23,1,162975
3205 379 686 1398 1478 99 379 686 1398 152 99 2652 397 5885 24 24 497 1478 99 152,1,142170
988 390 2778 169 169 1723 12 90 390 2778 832 16357 566 1213 35364 2108 49 914 7174 226,1,257416
1114 3964 342 121 4880 654 493 18 7 209 504 156 893 428 381 1114 3964 727 40 160,1,22883
926 846 3264 34 3264 34 337 138 1986 187 3264 1336 34,1,242468
12 444 2798 9 2345 657 9 12 444 24142 899 427 7274 899 3238 12 444 4122 258 121,1,17072
3528 305 15 467 4 41 497 907 3765 279 265 17 10 30 1219 62 332 226 4482 1446,1,14076
1244 184 51 963 9 372 728 1042 5145 28 3205 537 4 430 184 11 728 34 430 194,1,199772
3001 485 2216 2933 350 128 107 181 494 4528 485 409 2559 2559 2216 1266 422 17 107,1,314174
67 474 101 42 5323 273 639 17 95 201 1970 67 474 304 101 42 5323 3023 273 639,1,17758
629 325 375 2691 53 73 110 578 685 1248 10 7180 8299 3483 5995 777 5 116 85 110,1,49700
10596 102 255 3 2295 15 2 1284 21 279 81 247 2046 4783 331 4783 4783 4783 229 3155,1,134142
93 786 1291 86 61 177 786 9517 272 1291 1375 640 589 1582 457 1495 84 7 47 7,1,60241
7347 92 9 4893 657 2 483 107 1551 7770 275 28 4 909 13 39 390 92 863 28,1,262655
616 152 9 61 104 8 152 15 175 41 34 331 331 709 771 482 90 3009 52 120,1,123283
257 305 3 244 5092 4659 495 79 415 107 84 467 1 23 269 1 716 1 246 3,1,14613
420 82 136 5979 380 837 139 55 222 1101 1446 92 136 259 5979 380 147 126 268 82,1,107195
546 3 1208 3 289 546 3 1208 278 84 2188 92 393 57792 2545 64 802 2545 2397 23364,1,176003
273 1433 528 57 467 52 700 1211 1463 57 346 667 842 2906 210 1038 1606 257 19425 329,1,114626
2878 1206 376 17247 9 71 2756 668 165 8 350 462 72 862 1014 35 315 161 2462 6,1,53119
40 1546 338 488 1546 338 2114 36 2 68 1070 2114 328 1082 494 3343 319 92 4152 1793,1,6704
47343 321 389 597 154 2657 224 566 899 31166 30 2657 224 6991 56 9 16 103 357 57793,1,88351
116 1017 1 1 6129 1133 26221 322 220 2220 185 85 14677 3842 11163 1324 220 116 1017 1,1,200656
126 584 2005 642 8344 125 5841 2964 979 10407 384 102 2025 2479 3436 6358 2261 3514 464 1816,1,120371
8616 13610 606 7830 10 57798 57799 23514 5057 9 473 78 792 770 775 961 477 280 415 2213,1,70126
720 566 899 610 177 919 1738 472 5394 3397 758 1237 405 1790 399 566 1404 156 945 837,1,257495
581 43 309 314 309 314 380 152 1046 15 1132 98 311 581 43 110 311 1132 98 182,1,146396
3107 486 1063 1945 386 2123 899 30 915 1415 539 613 44 445 7682 18838 150 326 647 1006,1,260885
548 328 6047 733 6047 566 899 71 4473 666 4057 57800 11912 57801 312 1719 7108 328 1985 69,1,100798
5 1894 488 160 662 1198 1134 2980 435 774 4 358 173 1134 2980 435 774 340 1483 10600,1,159907
2001 372 28 113 16 201 2001 372 28 595 25 595 157 595 6313 23259 317 595 653 317,1,153400
1012 607 73 313 746 15347 313 746 89 607 466 31 607 74 31 227 182 2099 74 74,1,215230
3108 431 381 109 43 1402 109 48 184 617 3733 696 184 2 1996 48 2 479 304 126,1,80708
3160 1265 2501 406 2450 2172 770 266 71 2756 876 1150 427 3300 796 116 3160 1265 2501 2,1,80413
2385 1096 813 2385 1096 1219 142 17 2385 1096 813 2385 1096 2385 174 813 2385 174 1643 1429,1,43833
1396 3157 954 268 95 22 4 87 339 119 101 4 523 24 4 115 96 954 738 5986,1,39537
22 7 861 483 9 951 15 4487 62 5827 2052 2 79 861 463 380 581 43 299 93,1,124961
213 1212 2738 251 4 87 3 4 3363 167 84 10578 3363 165 265 251 568 2 2629 251,1,56188
38 189 6592 1105 1224 38 61 104 38 1105 1224 38 1584 6592 182 731 11 3297 189 1003,1,244471
268 100 38 82 770 56 9 962 71 2756 876 488 268 31 12 159 57803 57804 3810 71,1,221351
627 1708 997 94 239 12 306 350 1614 1708 997 94 239 306 2367 3433 283 350 422 205,1,8147
818 6388 459 73 924 6388 459 73 1062 197 172 448 5892 973 343 4108 45 480 2934 200,1,7317
2971 1090 21 113 62 2971 1090 21 200 45 62 153 268 450,1,32351
462 163 922 1 4 67 119 1059 1600 1 101 5582 462 50 383 462 1 494 462 35,1,324769
3149 1584 492 4148 163 206 96 1584 492 10 3149 120 14 4148 163 120 191 119 612 101,1,311630
